x,y
0.25587527,-0.48448256
0.25572579,-0.48451617
0.25557630,-0.48454974
0.25542679,-0.48458327
0.25527728,-0.48461677
0.25512774,-0.48465023
0.25497820,-0.48468365
0.25482864,-0.48471704
0.25467907,-0.48475039
0.25452949,-0.48478370
0.25437989,-0.48481698
0.25423028,-0.48485022
0.25408065,-0.48488343
0.25393102,-0.48491659
0.25378137,-0.48494973
0.25363170,-0.48498282
0.25348203,-0.48501588
0.25333234,-0.48504890
0.25318263,-0.48508189
0.25303292,-0.48511484
0.25288319,-0.48514775
0.25273344,-0.48518063
0.25258369,-0.48521347
0.25243392,-0.48524628
0.25228413,-0.48527904
0.25213434,-0.48531178
0.25198453,-0.48534447
0.25183470,-0.48537713
0.25168487,-0.48540975
0.25153502,-0.48544234
0.25138516,-0.48547489
0.25123528,-0.48550740
0.25108539,-0.48553988
0.25093549,-0.48557232
0.25078557,-0.48560472
0.25063565,-0.48563709
0.25048570,-0.48566942
0.25033575,-0.48570171
0.25018578,-0.48573397
0.25003580,-0.48576619
0.24988580,-0.48579838
0.24973580,-0.48583052
0.24958577,-0.48586264
0.24943574,-0.48589471
0.24928569,-0.48592675
0.24913563,-0.48595875
0.24898556,-0.48599072
0.24883547,-0.48602265
0.24868537,-0.48605454
0.24853525,-0.48608640
0.24838513,-0.48611822
0.24823498,-0.48615001
0.24808483,-0.48618175
0.24793466,-0.48621347
0.24778448,-0.48624514
0.24763429,-0.48627678
0.24748408,-0.48630838
0.24733386,-0.48633995
0.24718363,-0.48637148
0.24703338,-0.48640297
0.24688312,-0.48643443
0.24673285,-0.48646585
0.24658256,-0.48649723
0.24643226,-0.48652858
0.24628195,-0.48655989
0.24613162,-0.48659116
0.24598129,-0.48662240
0.24583093,-0.48665360
0.24568057,-0.48668476
0.24553019,-0.48671589
0.24537980,-0.48674699
0.24522939,-0.48677804
0.24507897,-0.48680906
0.24492854,-0.48684004
0.24477809,-0.48687099
0.24462763,-0.48690190
0.24447716,-0.48693277
0.24432668,-0.48696361
0.24417618,-0.48699441
0.24402567,-0.48702518
0.24387514,-0.48705590
0.24372461,-0.48708659
0.24357405,-0.48711725
0.24342349,-0.48714787
0.24327291,-0.48717845
0.24312232,-0.48720900
0.24297172,-0.48723950
0.24282110,-0.48726998
0.24267047,-0.48730041
0.24251982,-0.48733081
0.24236917,-0.48736118
0.24221850,-0.48739150
0.24206781,-0.48742180
0.24191712,-0.48745205
0.24176640,-0.48748227
0.24161568,-0.48751245
0.24146494,-0.48754259
0.24131419,-0.48757270
0.24116343,-0.48760277
0.24101265,-0.48763281
0.24086186,-0.48766281
0.24071106,-0.48769277
0.24056025,-0.48772270
0.24040942,-0.48775259
0.24025857,-0.48778244
0.24010772,-0.48781226
0.23995685,-0.48784204
0.23980597,-0.48787178
0.23965507,-0.48790149
0.23950416,-0.48793116
0.23935324,-0.48796080
0.23920230,-0.48799040
0.23905135,-0.48801996
0.23890039,-0.48804948
0.23874942,-0.48807897
0.23859843,-0.48810843
0.23844743,-0.48813784
0.23829641,-0.48816722
0.23814538,-0.48819657
0.23799434,-0.48822587
0.23784329,-0.48825514
0.23769222,-0.48828438
0.23754114,-0.48831358
0.23739004,-0.48834274
0.23723894,-0.48837186
0.23708782,-0.48840095
0.23693668,-0.48843000
0.23678553,-0.48845902
0.23663437,-0.48848800
0.23648320,-0.48851694
0.23633201,-0.48854585
0.23618081,-0.48857472
0.23602960,-0.48860355
0.23587837,-0.48863235
0.23572713,-0.48866111
0.23557588,-0.48868983
0.23542461,-0.48871852
0.23527333,-0.48874717
0.23512204,-0.48877579
0.23497073,-0.48880436
0.23481941,-0.48883291
0.23466808,-0.48886141
0.23451673,-0.48888988
0.23436537,-0.48891831
0.23421400,-0.48894671
0.23406262,-0.48897507
0.23391122,-0.48900339
0.23375980,-0.48903168
0.23360838,-0.48905993
0.23345694,-0.48908815
0.23330549,-0.48911632
0.23315402,-0.48914447
0.23300254,-0.48917257
0.23285105,-0.48920064
0.23269955,-0.48922867
0.23254803,-0.48925667
0.23239650,-0.48928463
0.23224495,-0.48931255
0.23209339,-0.48934043
0.23194182,-0.48936828
0.23179024,-0.48939610
0.23163864,-0.48942388
0.23148703,-0.48945162
0.23133540,-0.48947932
0.23118377,-0.48950699
0.23103212,-0.48953462
0.23088045,-0.48956221
0.23072877,-0.48958977
0.23057708,-0.48961729
0.23042538,-0.48964478
0.23027366,-0.48967223
0.23012193,-0.48969964
0.22997019,-0.48972702
0.22981843,-0.48975436
0.22966666,-0.48978166
0.22951488,-0.48980893
0.22936308,-0.48983616
0.22921127,-0.48986335
0.22905945,-0.48989051
0.22890761,-0.48991763
0.22875576,-0.48994472
0.22860390,-0.48997177
0.22845203,-0.48999878
0.22830014,-0.49002575
0.22814823,-0.49005269
0.22799632,-0.49007960
0.22784439,-0.49010646
0.22769245,-0.49013329
0.22754049,-0.49016009
0.22738852,-0.49018684
0.22723654,-0.49021356
0.22708455,-0.49024025
0.22693254,-0.49026690
0.22678052,-0.49029351
0.22662848,-0.49032008
0.22647643,-0.49034662
0.22632437,-0.49037312
0.22617230,-0.49039959
0.22602021,-0.49042602
0.22586811,-0.49045241
0.22571599,-0.49047877
0.22556386,-0.49050509
0.22541172,-0.49053137
0.22525957,-0.49055762
0.22510740,-0.49058383
0.22495522,-0.49061000
0.22480303,-0.49063614
0.22465082,-0.49066224
0.22449860,-0.49068831
0.22434637,-0.49071433
0.22419412,-0.49074033
0.22404186,-0.49076628
0.22388959,-0.49079220
0.22373730,-0.49081808
0.22358500,-0.49084393
0.22343269,-0.49086974
0.22328036,-0.49089551
0.22312802,-0.49092125
0.22297567,-0.49094695
0.22282330,-0.49097262
0.22267092,-0.49099824
0.22251853,-0.49102383
0.22236612,-0.49104939
0.22221370,-0.49107491
0.22206127,-0.49110039
0.22190883,-0.49112584
0.22175637,-0.49115125
0.22160389,-0.49117662
0.22145141,-0.49120195
0.22129891,-0.49122725
0.22114640,-0.49125252
0.22099387,-0.49127774
0.22084134,-0.49130294
0.22068878,-0.49132809
0.22053622,-0.49135321
0.22038364,-0.49137829
0.22023105,-0.49140333
0.22007845,-0.49142834
0.21992583,-0.49145331
0.21977320,-0.49147825
0.21962055,-0.49150315
0.21946789,-0.49152801
0.21931522,-0.49155284
0.21916254,-0.49157763
0.21900984,-0.49160238
0.21885713,-0.49162710
0.21870441,-0.49165178
0.21855167,-0.49167642
0.21839892,-0.49170103
0.21824616,-0.49172560
0.21809338,-0.49175014
0.21794059,-0.49177464
0.21778779,-0.49179910
0.21763497,-0.49182352
0.21748214,-0.49184791
0.21732930,-0.49187226
0.21717644,-0.49189658
0.21702357,-0.49192086
0.21687069,-0.49194510
0.21671779,-0.49196931
0.21656488,-0.49199348
0.21641196,-0.49201762
0.21625903,-0.49204171
0.21610608,-0.49206578
0.21595311,-0.49208980
0.21580014,-0.49211379
0.21564715,-0.49213774
0.21549415,-0.49216166
0.21534113,-0.49218554
0.21518810,-0.49220938
0.21503506,-0.49223318
0.21488201,-0.49225695
0.21472894,-0.49228069
0.21457586,-0.49230439
0.21442276,-0.49232805
0.21426966,-0.49235167
0.21411653,-0.49237526
0.21396340,-0.49239881
0.21381025,-0.49242232
0.21365709,-0.49244580
0.21350392,-0.49246924
0.21335073,-0.49249265
0.21319753,-0.49251602
0.21304431,-0.49253935
0.21289109,-0.49256265
0.21273785,-0.49258591
0.21258459,-0.49260913
0.21243133,-0.49263232
0.21227805,-0.49265547
0.21212475,-0.49267858
0.21197145,-0.49270166
0.21181813,-0.49272470
0.21166479,-0.49274771
0.21151145,-0.49277068
0.21135809,-0.49279361
0.21120471,-0.49281650
0.21105133,-0.49283936
0.21089793,-0.49286219
0.21074452,-0.49288497
0.21059109,-0.49290772
0.21043765,-0.49293043
0.21028420,-0.49295311
0.21013073,-0.49297575
0.20997725,-0.49299836
0.20982376,-0.49302092
0.20967026,-0.49304346
0.20951674,-0.49306595
0.20936321,-0.49308841
0.20920966,-0.49311083
0.20905610,-0.49313322
0.20890253,-0.49315557
0.20874895,-0.49317788
0.20859535,-0.49320015
0.20844174,-0.49322239
0.20828811,-0.49324460
0.20813447,-0.49326677
0.20798082,-0.49328890
0.20782716,-0.49331099
0.20767348,-0.49333305
0.20751979,-0.49335507
0.20736609,-0.49337705
0.20721237,-0.49339900
0.20705864,-0.49342091
0.20690489,-0.49344279
0.20675114,-0.49346463
0.20659737,-0.49348643
0.20644358,-0.49350820
0.20628979,-0.49352993
0.20613598,-0.49355162
0.20598215,-0.49357328
0.20582832,-0.49359490
0.20567447,-0.49361648
0.20552060,-0.49363803
0.20536673,-0.49365954
0.20521284,-0.49368102
0.20505894,-0.49370246
0.20490502,-0.49372386
0.20475109,-0.49374522
0.20459715,-0.49376655
0.20444319,-0.49378784
0.20428922,-0.49380910
0.20413524,-0.49383032
0.20398125,-0.49385150
0.20382724,-0.49387265
0.20367321,-0.49389376
0.20351918,-0.49391484
0.20336513,-0.49393587
0.20321107,-0.49395687
0.20305699,-0.49397784
0.20290291,-0.49399877
0.20274880,-0.49401966
0.20259469,-0.49404052
0.20244056,-0.49406133
0.20228642,-0.49408212
0.20213227,-0.49410286
0.20197810,-0.49412357
0.20182392,-0.49414425
0.20166972,-0.49416488
0.20151552,-0.49418548
0.20136129,-0.49420605
0.20120706,-0.49422658
0.20105281,-0.49424707
0.20089855,-0.49426752
0.20074428,-0.49428794
0.20058999,-0.49430832
0.20043569,-0.49432867
0.20028138,-0.49434898
0.20012705,-0.49436925
0.19997271,-0.49438949
0.19981836,-0.49440969
0.19966399,-0.49442985
0.19950961,-0.49444998
0.19935522,-0.49447007
0.19920081,-0.49449012
0.19904639,-0.49451014
0.19889196,-0.49453012
0.19873752,-0.49455007
0.19858306,-0.49456997
0.19842858,-0.49458985
0.19827410,-0.49460968
0.19811960,-0.49462948
0.19796509,-0.49464924
0.19781056,-0.49466897
0.19765602,-0.49468866
0.19750147,-0.49470831
0.19734691,-0.49472793
0.19719233,-0.49474751
0.19703774,-0.49476705
0.19688313,-0.49478656
0.19672851,-0.49480603
0.19657388,-0.49482547
0.19641924,-0.49484487
0.19626458,-0.49486423
0.19610991,-0.49488355
0.19595522,-0.49490284
0.19580053,-0.49492210
0.19564582,-0.49494131
0.19549109,-0.49496049
0.19533635,-0.49497964
0.19518160,-0.49499874
0.19502684,-0.49501781
0.19487206,-0.49503685
0.19471727,-0.49505585
0.19456247,-0.49507481
0.19440765,-0.49509373
0.19425282,-0.49511262
0.19409798,-0.49513147
0.19394312,-0.49515029
0.19378825,-0.49516907
0.19363337,-0.49518781
0.19347847,-0.49520652
0.19332356,-0.49522519
0.19316864,-0.49524382
0.19301371,-0.49526242
0.19285876,-0.49528098
0.19270379,-0.49529950
0.19254882,-0.49531799
0.19239383,-0.49533644
0.19223883,-0.49535485
0.19208381,-0.49537323
0.19192878,-0.49539157
0.19177374,-0.49540988
0.19161868,-0.49542815
0.19146362,-0.49544638
0.19130853,-0.49546458
0.19115344,-0.49548274
0.19099833,-0.49550086
0.19084321,-0.49551895
0.19068808,-0.49553700
0.19053293,-0.49555501
0.19037777,-0.49557299
0.19022259,-0.49559093
0.19006740,-0.49560884
0.18991220,-0.49562671
0.18975699,-0.49564454
0.18960176,-0.49566233
0.18944652,-0.49568009
0.18929127,-0.49569781
0.18913600,-0.49571550
0.18898072,-0.49573315
0.18882543,-0.49575076
0.18867012,-0.49576834
0.18851480,-0.49578588
0.18835946,-0.49580339
0.18820412,-0.49582085
0.18804876,-0.49583828
0.18789338,-0.49585568
0.18773800,-0.49587304
0.18758260,-0.49589036
0.18742719,-0.49590765
0.18727176,-0.49592489
0.18711632,-0.49594211
0.18696087,-0.49595928
0.18680540,-0.49597642
0.18664992,-0.49599353
0.18649443,-0.49601059
0.18633892,-0.49602762
0.18618341,-0.49604462
0.18602787,-0.49606158
0.18587233,-0.49607850
0.18571677,-0.49609538
0.18556120,-0.49611223
0.18540561,-0.49612904
0.18525001,-0.49614582
0.18509440,-0.49616256
0.18493878,-0.49617926
0.18478314,-0.49619593
0.18462749,-0.49621256
0.18447182,-0.49622915
0.18431615,-0.49624571
0.18416045,-0.49626223
0.18400475,-0.49627871
0.18384903,-0.49629516
0.18369330,-0.49631157
0.18353756,-0.49632794
0.18338180,-0.49634428
0.18322603,-0.49636058
0.18307025,-0.49637685
0.18291445,-0.49639308
0.18275864,-0.49640927
0.18260281,-0.49642543
0.18244698,-0.49644155
0.18229113,-0.49645763
0.18213526,-0.49647368
0.18197939,-0.49648969
0.18182350,-0.49650566
0.18166760,-0.49652160
0.18151168,-0.49653750
0.18135575,-0.49655337
0.18119981,-0.49656919
0.18104385,-0.49658499
0.18088788,-0.49660074
0.18073190,-0.49661646
0.18057590,-0.49663214
0.18041989,-0.49664779
0.18026387,-0.49666340
0.18010784,-0.49667897
0.17995179,-0.49669451
0.17979573,-0.49671001
0.17963965,-0.49672547
0.17948356,-0.49674090
0.17932746,-0.49675629
0.17917134,-0.49677165
0.17901522,-0.49678697
0.17885907,-0.49680225
0.17870292,-0.49681749
0.17854675,-0.49683270
0.17839057,-0.49684788
0.17823438,-0.49686301
0.17807817,-0.49687811
0.17792195,-0.49689318
0.17776571,-0.49690820
0.17760947,-0.49692319
0.17745321,-0.49693815
0.17729693,-0.49695306
0.17714064,-0.49696795
0.17698434,-0.49698279
0.17682803,-0.49699760
0.17667170,-0.49701237
0.17651536,-0.49702711
0.17635901,-0.49704181
0.17620264,-0.49705647
0.17604626,-0.49707109
0.17588987,-0.49708568
0.17573346,-0.49710024
0.17557704,-0.49711475
0.17542061,-0.49712924
0.17526416,-0.49714368
0.17510770,-0.49715809
0.17495123,-0.49717246
0.17479475,-0.49718679
0.17463825,-0.49720109
0.17448173,-0.49721535
0.17432521,-0.49722958
0.17416867,-0.49724377
0.17401212,-0.49725792
0.17385555,-0.49727204
0.17369897,-0.49728612
0.17354238,-0.49730016
0.17338578,-0.49731417
0.17322916,-0.49732814
0.17307253,-0.49734207
0.17291588,-0.49735597
0.17275922,-0.49736983
0.17260255,-0.49738365
0.17244587,-0.49739744
0.17228917,-0.49741120
0.17213246,-0.49742491
0.17197573,-0.49743859
0.17181900,-0.49745223
0.17166225,-0.49746584
0.17150548,-0.49747941
0.17134870,-0.49749294
0.17119191,-0.49750644
0.17103511,-0.49751990
0.17087829,-0.49753332
0.17072146,-0.49754671
0.17056462,-0.49756006
0.17040776,-0.49757338
0.17025089,-0.49758666
0.17009401,-0.49759990
0.16993711,-0.49761310
0.16978020,-0.49762627
0.16962328,-0.49763940
0.16946634,-0.49765250
0.16930939,-0.49766556
0.16915243,-0.49767858
0.16899545,-0.49769157
0.16883847,-0.49770452
0.16868146,-0.49771744
0.16852445,-0.49773031
0.16836742,-0.49774315
0.16821038,-0.49775596
0.16805332,-0.49776873
0.16789625,-0.49778146
0.16773917,-0.49779415
0.16758207,-0.49780681
0.16742497,-0.49781944
0.16726784,-0.49783202
0.16711071,-0.49784457
0.16695356,-0.49785709
0.16679640,-0.49786956
0.16663922,-0.49788200
0.16648204,-0.49789441
0.16632483,-0.49790677
0.16616762,-0.49791911
0.16601039,-0.49793140
0.16585315,-0.49794366
0.16569590,-0.49795588
0.16553863,-0.49796807
0.16538135,-0.49798022
0.16522406,-0.49799233
0.16506675,-0.49800440
0.16490943,-0.49801644
0.16475209,-0.49802845
0.16459475,-0.49804041
0.16443739,-0.49805234
0.16428001,-0.49806424
0.16412263,-0.49807610
0.16396523,-0.49808792
0.16380781,-0.49809970
0.16365039,-0.49811145
0.16349295,-0.49812316
0.16333549,-0.49813484
0.16317803,-0.49814648
0.16302055,-0.49815808
0.16286306,-0.49816965
0.16270555,-0.49818118
0.16254803,-0.49819267
0.16239050,-0.49820413
0.16223295,-0.49821555
0.16207539,-0.49822693
0.16191782,-0.49823828
0.16176024,-0.49824959
0.16160264,-0.49826086
0.16144503,-0.49827210
0.16128740,-0.49828330
0.16112976,-0.49829447
0.16097211,-0.49830560
0.16081445,-0.49831669
0.16065677,-0.49832775
0.16049908,-0.49833877
0.16034137,-0.49834975
0.16018365,-0.49836070
0.16002592,-0.49837161
0.15986818,-0.49838248
0.15971042,-0.49839332
0.15955265,-0.49840412
0.15939487,-0.49841489
0.15923707,-0.49842561
0.15907926,-0.49843631
0.15892143,-0.49844696
0.15876360,-0.49845758
0.15860575,-0.49846816
0.15844788,-0.49847871
0.15829001,-0.49848922
0.15813212,-0.49849969
0.15797421,-0.49851013
0.15781630,-0.49852053
0.15765837,-0.49853089
0.15750042,-0.49854122
0.15734247,-0.49855151
0.15718450,-0.49856177
0.15702651,-0.49857199
0.15686852,-0.49858217
0.15671051,-0.49859231
0.15655249,-0.49860242
0.15639445,-0.49861249
0.15623640,-0.49862253
0.15607834,-0.49863253
0.15592026,-0.49864249
0.15576217,-0.49865242
0.15560407,-0.49866231
0.15544596,-0.49867216
0.15528783,-0.49868198
0.15512969,-0.49869176
0.15497153,-0.49870151
0.15481336,-0.49871122
0.15465518,-0.49872089
0.15449699,-0.49873052
0.15433878,-0.49874012
0.15418056,-0.49874969
0.15402232,-0.49875921
0.15386408,-0.49876870
0.15370581,-0.49877815
0.15354754,-0.49878757
0.15338925,-0.49879695
0.15323095,-0.49880630
0.15307264,-0.49881560
0.15291431,-0.49882488
0.15275597,-0.49883411
0.15259762,-0.49884331
0.15243925,-0.49885247
0.15228087,-0.49886160
0.15212248,-0.49887068
0.15196407,-0.49887974
0.15180565,-0.49888875
0.15164722,-0.49889773
0.15148877,-0.49890668
0.15133031,-0.49891558
0.15117184,-0.49892445
0.15101335,-0.49893329
0.15085485,-0.49894209
0.15069634,-0.49895085
0.15053781,-0.49895957
0.15037927,-0.49896826
0.15022072,-0.49897691
0.15006216,-0.49898553
0.14990358,-0.49899411
0.14974498,-0.49900265
0.14958638,-0.49901115
0.14942776,-0.49901962
0.14926913,-0.49902806
0.14911048,-0.49903645
0.14895182,-0.49904481
0.14879315,-0.49905314
0.14863447,-0.49906143
0.14847577,-0.49906968
0.14831706,-0.49907789
0.14815833,-0.49908607
0.14799960,-0.49909421
0.14784085,-0.49910232
0.14768208,-0.49911039
0.14752330,-0.49911842
0.14736451,-0.49912642
0.14720571,-0.49913438
0.14704689,-0.49914230
0.14688806,-0.49915019
0.14672922,-0.49915804
0.14657036,-0.49916585
0.14641149,-0.49917363
0.14625261,-0.49918137
0.14609371,-0.49918907
0.14593480,-0.49919674
0.14577587,-0.49920437
0.14561694,-0.49921197
0.14545799,-0.49921953
0.14529903,-0.49922705
0.14514005,-0.49923454
0.14498106,-0.49924199
0.14482206,-0.49924940
0.14466304,-0.49925678
0.14450401,-0.49926412
0.14434497,-0.49927142
0.14418591,-0.49927869
0.14402684,-0.49928592
0.14386776,-0.49929311
0.14370867,-0.49930027
0.14354956,-0.49930739
0.14339043,-0.49931448
0.14323130,-0.49932153
0.14307215,-0.49932854
0.14291299,-0.49933552
0.14275381,-0.49934246
0.14259463,-0.49934936
0.14243542,-0.49935623
0.14227621,-0.49936306
0.14211698,-0.49936985
0.14195774,-0.49937661
0.14179849,-0.49938333
0.14163922,-0.49939002
0.14147994,-0.49939666
0.14132064,-0.49940328
0.14116134,-0.49940985
0.14100201,-0.49941639
0.14084268,-0.49942289
0.14068333,-0.49942936
0.14052397,-0.49943579
0.14036460,-0.49944218
0.14020521,-0.49944854
0.14004581,-0.49945486
0.13988640,-0.49946114
0.13972697,-0.49946739
0.13956753,-0.49947360
0.13940808,-0.49947978
0.13924861,-0.49948591
0.13908913,-0.49949202
0.13892964,-0.49949808
0.13877013,-0.49950411
0.13861061,-0.49951010
0.13845108,-0.49951606
0.13829153,-0.49952198
0.13813198,-0.49952786
0.13797240,-0.49953371
0.13781282,-0.49953952
0.13765322,-0.49954529
0.13749361,-0.49955103
0.13733398,-0.49955673
0.13717434,-0.49956240
0.13701469,-0.49956803
0.13685503,-0.49957362
0.13669535,-0.49957917
0.13653566,-0.49958469
0.13637595,-0.49959017
0.13621623,-0.49959562
0.13605650,-0.49960103
0.13589676,-0.49960640
0.13573700,-0.49961174
0.13557723,-0.49961704
0.13541744,-0.49962230
0.13525764,-0.49962753
0.13509783,-0.49963272
0.13493801,-0.49963788
0.13477817,-0.49964300
0.13461832,-0.49964808
0.13445846,-0.49965312
0.13429858,-0.49965813
0.13413869,-0.49966311
0.13397879,-0.49966804
0.13381887,-0.49967294
0.13365894,-0.49967780
0.13349900,-0.49968263
0.13333904,-0.49968742
0.13317907,-0.49969218
0.13301909,-0.49969689
0.13285909,-0.49970157
0.13269908,-0.49970622
0.13253906,-0.49971083
0.13237902,-0.49971540
0.13221897,-0.49971993
0.13205891,-0.49972443
0.13189883,-0.49972890
0.13173875,-0.49973332
0.13157864,-0.49973771
0.13141853,-0.49974206
0.13125840,-0.49974638
0.13109826,-0.49975066
0.13093810,-0.49975491
0.13077793,-0.49975911
0.13061775,-0.49976328
0.13045756,-0.49976742
0.13029735,-0.49977152
0.13013713,-0.49977558
0.12997689,-0.49977960
0.12981664,-0.49978359
0.12965638,-0.49978755
0.12949611,-0.49979146
0.12933582,-0.49979534
0.12917552,-0.49979919
0.12901520,-0.49980299
0.12885488,-0.49980676
0.12869454,-0.49981050
0.12853418,-0.49981419
0.12837381,-0.49981786
0.12821343,-0.49982148
0.12805304,-0.49982507
0.12789263,-0.49982862
0.12773221,-0.49983214
0.12757178,-0.49983561
0.12741133,-0.49983906
0.12725087,-0.49984246
0.12709040,-0.49984583
0.12692991,-0.49984917
0.12676941,-0.49985246
0.12660890,-0.49985572
0.12644837,-0.49985895
0.12628783,-0.49986213
0.12612728,-0.49986529
0.12596672,-0.49986840
0.12580614,-0.49987148
0.12564554,-0.49987452
0.12548494,-0.49987753
0.12532432,-0.49988049
0.12516369,-0.49988343
0.12500304,-0.49988632
0.12484238,-0.49988918
0.12468171,-0.49989201
0.12452103,-0.49989479
0.12436033,-0.49989754
0.12419962,-0.49990026
0.12403889,-0.49990294
0.12387815,-0.49990558
0.12371740,-0.49990818
0.12355664,-0.49991075
0.12339586,-0.49991328
0.12323507,-0.49991578
0.12307426,-0.49991824
0.12291345,-0.49992066
0.12275262,-0.49992304
0.12259177,-0.49992539
0.12243091,-0.49992771
0.12227004,-0.49992998
0.12210916,-0.49993222
0.12194826,-0.49993443
0.12178735,-0.49993660
0.12162643,-0.49993873
0.12146549,-0.49994082
0.12130454,-0.49994288
0.12114358,-0.49994490
0.12098260,-0.49994689
0.12082161,-0.49994884
0.12066061,-0.49995075
0.12049959,-0.49995262
0.12033856,-0.49995446
0.12017752,-0.49995627
0.12001646,-0.49995803
0.11985539,-0.49995976
0.11969431,-0.49996146
0.11953322,-0.49996312
0.11937211,-0.49996474
0.11921098,-0.49996632
0.11904985,-0.49996787
